,User,Hub Score
524,aqirMiLJ0hlV3A6kPBsUIA,3062
525,Qdo4eyhrJA_zv0cHWZ9UkA,611
526,XrlKWIj6DSaa3YC4cXXGSw,1238
527,C0XENiarhkrNtr1Y4E4JUA,611
528,4oBElh2d_qW1j3mI9tWMGg,611
529,YqkP4-_juWvtfC2-wABqNA,611
530,_PgXTxJ7asKMKzMfZJXBtQ,611
531,Ou9tLJQMHzgH-_m66EW62Q,611
532,HvmrxRxE1glzVfTeaPWqAw,611
533,eKGqyKO6CB6ngumVF0bQsQ,24034
534,HniT7WZjedXOqzaBo_gf3w,6245
535,E_GAXhVA1_lVC2aFpMQElA,6115
536,SelgYf_IYXlVRLI8yt3hXQ,611
537,7jMCuk_u_J9FYvdUXk05Ew,692
538,xHzpLBze6Q5RLyy328_DAQ,4635
539,2-xdoubWLh0vfVE24k4u2w,9096
540,s8x02JLhfEZoCCc3AHjk4g,1254
541,f_3WxorbubbbVh2mihzSVg,611
542,nz6hPxB4EpT6JGdfJx2cuA,6308
543,VszhbWny7ukw24lYv7iL_Q,611
544,NE-SJL2PXLhT17OtGtQcgQ,611
545,l680vffdpqZ_1kSaEYjAwg,10485
546,5vF8p6WX2Xz8ksqeLrYuEA,732
547,0b3exOU7OLeZ7jOA_P6BjA,5723
548,ZANZb2-cvZph_68451SyTA,11272
549,fbAOZEoGNIZzwU0lrnmpEQ,7840
550,qddACYt89yG0eID4NjovJg,611
551,MqlDge2hy9_AYHZh0CIiXQ,611
552,ko8O4ndVbb_DAxj-qRQo9A,611
553,rPvoM4EwbankuNHv25aPmw,704
554,0YA288ZV2Oqm-qrB235TYg,611
555,QFj8SXRYOPaZDLbVeHvhug,611
556,LAPj6upxktm3V51XPg8D4w,4413
557,kVna9epYq5e_B7NSR976Ng,7941
558,v6cARRVS7wMl_7wPWPEy8A,1943
559,wKBjsz3O0DYzXIxr8UQ5dQ,11868
560,DDCoPG0b4ALmJrP9fKfxjA,1222
561,Egqq--ec-jT7rHaBvkR5yQ,1230
562,Si0bvqEdTQl8u1LJoOyFUQ,611
563,EoddXxa0SzRcll7AJUmx4w,5359
564,U2FTuh13tcjLauFuRlRycg,1085
565,HT8fywuIwxjT3fcWpYGrtw,611
566,jTgXXXMSgVGmU2VuaMYCzg,28249
567,-cqdcwIfLcjtoAUuSA4knw,611
568,4NbBEj5d-GQfl5Gao75EFQ,5152
569,KLmrVxZf1r97OWSuNJ2bxA,827
570,_tSWYA8os1Q3SVdHylY6_g,2151
571,BhxQ8TaALaHVZbr5PmXZyQ,2658
572,k5HNdJ9xoGFJpID_xXzObw,8041
573,lUauxBupCH0LCoH-_IqFBA,14277
574,Htd-W-Csn571rB-xvYMzWw,2649
575,SfZh0xPKzCfLvnDNkjf9uw,750
576,HZCIU2pIDs99r0r_Hnkkuw,3935
577,CcG7a7m9ISpw0V3RpJHI1Q,1085
578,0RMDtv8H8UXZvd7ukhMM2A,898
579,puoKfPSoQ7yrkaDyC9KVqw,2708
580,YZXt7RV18BHEb_cHrTr6_Q,611
581,psy5_ekXFMBUN3rH5my5oQ,968
582,LEK_zWEN83Snmm3JKesBIg,2574
583,RwYB0r8kSt1WjTGUEDCPAg,611
584,G1DtOw86TtPYtllePlMAdw,27072
585,MRy9WCI3PcxXRbILAh0sdg,1060
586,YHjifmVQWnyR2SHcgjqGng,9281
587,LqIEK737XnhTF6HPKRd47A,3109
588,NycsbpPMwnylZP_wIDrycg,862
589,SOUvzJi8pz78ApgoJgfiaw,2145
590,IXv_4LTwxawWb3bQw3jgWw,611
591,_LFAO7UykrXYLsXBpDncOA,568
592,IeblC4QDsDdOEJvQQXFGKw,568
593,WWk0Zs9caYu4ClkjSiVe3A,568
594,DU9ut9n2-z8Re0_PyQl-8w,3947
595,vvgiuvUa00vgbfC1Qno_eA,3218
596,62mNqpYHIgiEidFezg8INg,568
597,a7s-iv5ttk6jyHBVXt5ejA,18365
598,eTwiViS9y_FX-GsnHiaT3Q,861
599,8ShH476YesqXmnC4fNbnAA,568
600,AKuzJEg8OpkEPRMQhVvHig,989
601,u7jkuZkEfSWa_nSoN77itw,1627
602,PvcWdbUtKxQuzpScbowlNQ,3277
603,_vVPiPmpSQ-DVyKQSBhX5A,568
604,b3T-MFjEH0lGzioVxNrXQw,1456
605,uiKy766A4w4RcroA3r4CiQ,568
606,OD6wbZ1jQOW30wYCDD6X3Q,15466
607,dsaj_eA71FvpUh49zzKcGA,4187
608,mzkrSvLHRgFiavKx_M1gUw,568
609,mxtAKeUPxbp8YMsfawvdgA,2778
610,LadAe9clE0Pc3LmRhzWNMQ,13169
611,0UY9IY4CeDA6JUhCSZGEcA,3878
612,hKR-J0ryXNGR5n75qrc5vw,568
613,mIqXM9hBpYsH3w5TZWR4FA,568
614,wPQu9jQrdNqxKLeDYJTckg,6518
615,q7STW8OZYzjtv8MdimdRnw,1879
616,OOOazfdQx2lhyRQpyjv6GQ,568
617,KjRBQWbb0Oqf16j-x3NVYQ,568
618,tFPiLmW8f_PYusqKLiTmMQ,1372
619,Ec6ArVeO3eo2sHg8_fNagQ,568
620,6wBIu_slCtrTwxToZlLROw,568
621,9eMgtxdc17C_Pdjv8mkWRw,1961
622,qJpnNMZyb2MzGL9MBErrZQ,1416
623,AiUDL5PRWZFdaDixqhSCog,3332
624,-vntfIZ1O7UpQzlSSvl0gg,568
625,_wXYc6eXR9yZfsX8MLEA_A,5496
626,4Q78JRn0QoHiVJX6qJISxQ,568
627,A7QRkxlm0lUAjfzxd8vYRw,568
628,7sf14jiWeDUkwU7qbFjMPg,721
629,xVD07e7cy_Woe-FOOdzZ3w,2744
630,jcHiD7egFBOiPYPwiby19g,5105
631,JeiQ8aOcBpTlMGrucObCvg,4980
632,Q1KLOLWh4vCLSAjw3edukA,568
633,v3rjw1SCfqPOJFedyl8mDA,568
634,XusvvWchjc9ToYTv0qH6AQ,5303
635,Gaz5RgreQ9HwQVAH8iTpig,1424
636,SQxNRCdXYPcYRpnZ2qV1hg,568
637,pyyRHR4pJJh12ThjOPInIQ,1511
638,6IIrIdHfwPk6680r2ZABYQ,11555
639,aq4LqNXJn8V20oBJX3mCmg,3892
640,X3TOdPXHfJuLYhrOUvDSeQ,568
641,0aNonTMymL9RrzUw_dJ2oA,25134
642,QkBzvoe731azybn-wWidRA,10308
643,3x2jMt7XTfS-CMOwOUQ6GA,568
644,IvG6rQEZT0BKZkrlehFdjA,568
645,KxT9Ig34xDdQd2jcXPWmqA,568
646,CqA6SoBQrUyyireL3zwEBQ,568
647,4dv256nB-X7fdCo9c0lv6w,149
648,OhsGQa1PKIDTwvpzkzKWwQ,13540
649,YLg2JpjAetDsx2L2906vuQ,2151
650,uDVYi6gfR7DbTHlngRgCsg,1989
651,qFJOTGzUBe9UlZf_vmZEMQ,1369
652,evkqboFgzHLsn2IYAWi79g,558
653,psR6HBWI7t8si_v47zhk8g,149
654,WoaFbkM7yKfAlQEqD3CL9g,149
655,usPARy_i8MhN4r5q8I2b9w,149
656,BUDSMfuD_7RvL4Af1JzPfQ,149
657,yf8kMGS3sJsPfoPVpWQaSw,276
658,e5-9ruGQUfa0zvpnKemvMQ,343
659,jbeizCVWX_CAdQpdMiAeUw,298
660,oH2CRxd7O0O6fJKytbCxiQ,885
661,9KwaZxXhdjPeb1h8fjrtYw,149
662,pWCLeSi3g15-LIBmxPE1-A,149
663,LDe3ligpBWR1GNT1NgYJ-g,149
664,DLL31U6_XYR6ehe7FkeiAw,149
665,XlPt6mHX2w9H9PJklcq8SA,2975
666,FHLDWSDhsJF6Pe8JBweeWQ,3412
667,6bHEXe2TaZK6s-XDC5lMqA,149
668,tLwXZpJzUbkKYZYrti_dzA,149
669,NWJu4arUgh0NnhZ81AJQ8w,6220
670,1fh5npEey3FwIBF3z0gRbA,17946
671,P-AhLwm8nonwtOby9PmTIQ,290
672,N9i_3LL332AJLDzu-6fcKA,1154
673,wqDuNIWRcUp6I8CJl8FJ_Q,149
674,DgmvUSj_NqROntdf0vPz-Q,406
675,TZ2eudZqdD9slAviKzTcHg,149
676,jPcrABeWgWlTPi-E0Op_aA,4832
677,LYR5902CP7Ya58KJay6I9w,4916
678,8xjrP-1JJ1sNBUFRXp-2rg,149
679,PajpxCfus7cj_Nr0Z1JJHg,298
680,_Vmbgq4UGF-SKbPenYdlhw,1989
681,hrpKoOmzP6__vN7hESxVIw,2299
682,ul_mTqBwxMMSLX-rMGOY0Q,183
683,218WWdiNApeHobzp4BgCfw,3005
684,PaDuW4giHZgCT_uMHTDZDg,40
685,Kak1j9IFHdAP_OSu3YjrWQ,20
686,g_z-261ZL30QnN4YvCsMSw,52
687,z5hpK77hQ88lea-gXss-vg,5552
688,b_QvfO_V4Nc43L7N2YixAA,6834
689,Qnb6ZhMBmVmjTCbQfxELmw,3922
690,Nd86LeDDYsNlGATG6_ZOSw,10410
691,2XNq_dWAicYEvHhr8k5Wbg,3436
692,QbSCtoHLAzQaU-YyiyGwvg,13925
693,oRBfRR8J9S0-IN8YeTOEKQ,5848
694,G2UCA-Rx1r9cs_p8u0AQdQ,25634
695,6MmhXb25lURp0XlT848SSg,7
696,wgYZjDDQNWhwEoNkljs3Yw,1354
697,1QOfoRGBmytgcPCmjQSmqA,7
698,MEHlbYex9GblbjpCJT__lw,7
699,Qivm6420tllCcxtaRCHv8w,7
700,lq-txOKKYLKTkZoGrTs87w,8
701,ep6HJnie_4oQxwWB7IxBTw,8
702,lRas0ZBRUbtsGZI2PKt2nA,56
703,KVcZ3-EpGVBTg7v-VFkfyw,121
704,zabFEO-mJSmi-NmqmgEMoQ,79
705,kcx_4yxwBpADypz-d1PL4A,18
706,egkIKpqTIxdKCwwxqXacvg,18
707,78PqyZ9iATEQhn0brkNAFQ,3311
708,EDYvgvi0iyg6M3Tg5PaufA,18
709,405o4n7BoteA5fB7qNwkPg,3396
710,C4I_4b4Qjuxi3ibzHGxRzg,235
711,WkUkDpIzsYAlTgXnJLtXZw,2276
712,jVZCsjvNg_ACb8zMi5ZAsQ,92
713,Y9ajWE3N3_fUnQVXzwJdOQ,3473
714,WqrjkOgkvPb8VsW37W6xCg,193
715,CiCDUXj8YAK5rhGiVm-niw,22
716,-kNtuQKI9Uwo11eZ7as8uA,22
717,CFdpgdD4FjX2CKBXkmxktQ,22
718,LSKGmr-uR1rfnP4KElZXmA,118
719,RhCq7_ADL1RC3EtVpp0PrQ,1159
720,Gk1XzJRk1h1NXp2lezIkRA,81
721,zeKz6x7pckPuxmno1QMOPw,1347
722,FBD3f2AklAmfid85fMdaSg,5262
723,Dh-xTXFjw68POkBWdqSiYA,2103
724,WG5qd8FzESNaWE7HzZ7scw,81
725,fHHSi8kbgw5cfGE6Sl7BlQ,81
726,D6TE5U51h6t4rOQ46LbUAQ,18339
727,8PHaGSKDNOoqmvS1zEggrQ,2286
728,EeJqaqeHbUgEuCLnF-jM7A,5807
729,j77kDCqIc1wv9_QpRBU0kQ,81
730,W-d5koKKN-55s5_XdhgcwA,1093
731,qtQYOqBoxn6YuG-LU_M6Dg,137
732,dIjX8WVl9UMawuXJzi_gtQ,2351
733,9fKfn1GK5RJM69wSDcPL5Q,3906
734,uE1nih4ConrJyqu7G3wO8w,2734
735,4e_SaT9Ox5_Wz0i4ikDoYw,137
736,5UM-j313S1y4qUuuvb9KPg,1575
737,JlW9aM-50Xa31qwuwxD8Ig,3396
738,q3At0qPGa22p6JjeiUs6aQ,2198
739,ototpjbxom8OQc_oyDCZJg,3324
740,H-QtPvPgVNUcuPKq8yAyCQ,2941
741,qrNU7zzVaPL3HMw9_LA24A,137
742,xNpC0V7f0K5cSljgsSubsQ,2834
743,R2l6KxmYx_fIby80ZZ5mpQ,1933
744,LoALjq8U5DTICPedJY-7ng,207
745,G-loqFoNVlbq7SayvedrHw,394
746,Cy_ubzjN_ne4Rk16jJCdrQ,137
747,yGYHE46h1nC-BKec3UKlQg,416
748,Lv9NOF4nv_L7yDxNRAmMPg,137
749,Rdq_DWQcZtBgNSOzW7KzKQ,499
750,51CxGO8An5oi2l1IKhmYng,2356
751,BrGUHQQm3DrjGO5IQc2xhQ,576
752,2Pq11Gi-S9axvYObtWT27w,2666
753,iVYMKG37YzsQlpv9-bkp5Q,137
754,3x8al34Sca-DOkus8WZ6xA,2076
755,tT7Awdkh_5keCQCyJUJcAQ,137
756,j8_KyPjh8s2S3ixx3aNrEQ,3167
757,NcxpFtGuzAOKGTIJ1WuJJQ,2253
758,clRiiSmz5zAUt4nVQoEDsg,137
759,NKN9exKpbgvOyyhIcV3AwQ,137
760,xzf6WG2hmzlWpNVdCcv55g,8415
761,a1vAnYlR971C2xKAEnnFwQ,355
762,aR10ijV-6vmhlGPz9CeLMw,355
763,-D8wcW4dFiwA_YHcZYlhYA,11282
764,NFII7kArD1CTxMNo5Dwhyw,364
765,CYgBb4wL567raPGRWfU2Nw,781
766,tQ10Z92-ygWg9f5FnX9AIw,753
767,91BGyK9jdBHF0zyoWcNwSA,355
768,nd8K4lsng33ZKFho9ny9OQ,991
769,ZJM_jabMfRwBIseklaXjJg,355
770,hvpwiepw3O1Xp8IgE82fYg,355
771,l9u9Bfoi0QXFihmm7aAF_w,2451
772,3yWzV_KOsAro6jJBi_rmdw,2801
773,rlUB0gkhcXkL19AVBWSEPQ,355
774,53hMClc6nbJZ9m5KUtNTwg,355
775,CjKUQbSQ6EfgiAdL9v036w,581
776,EhUss0yEDr1ODYncQFP7cQ,355
777,OiqrMOncSMH9A9mOAl07Fw,355
778,rkEzyirSScu_yO6DV7sPEA,21853
779,SfXopClXzKfx_6XbAT3TlQ,2130
780,9ZnNFH60JrCkmeIDmMK8Pw,355
781,9zrPQEvikgv4eWqbKt2PwQ,1753
782,xorIEowgrTxvkUx4vwfrpw,355
783,7etbUrKKW6z2sTLuG90Wjg,4196
784,YvnFLLWgYMlvh10CtWu5SQ,614
785,1xiz5Y60d1Zr1S-qSnkxMg,355
786,7jBCJEamPIzH_1FXTvvKHg,355
787,jB4DwtUC8l0E8iFzAnPozQ,44850
788,esPHblgdDBO1IMT6oejZyA,355
789,PisoFKJZ7Uhpe3pDY_hDzQ,2597
790,qIpEIdhflNj1PD3ktMBXzg,5573
791,hcUIZNnSz_PtbRHjuzBmxA,355
792,YVSK1uddbmFTvKb9QhxFsw,355
793,AEeK8r9M5vL4E41nmpE6bA,355
794,u_2-EgcLAo9Q14eOpP0fsg,9045
795,xbx0aRobi3SD0oHbQPW2Kg,355
796,MFmyvYoICL74ndg3KEbvlg,1926
797,qZKtfyu3YZcR2-PbJrBAVQ,397
798,5CSAtdgFiJYCuu3C9kWTWw,7117
799,9stm9dFngq5D_p2q-Zyfxg,355
800,Vq4rUSevAF6_C4gl0r2E5g,369
801,yAAwtnwYZ7ea3nPva3nPZQ,355
802,wXZS42D0L8hoCiSh2Krc_A,7591
803,BzK38vvJBvRjIKmNspwClw,321
804,Yxeq5iDI2TJ2ej8jZG5ztA,15975
805,Pit8JbxhisTUP1-VCQpa2Q,430
806,GEiXVDBNp7wNpjYz7TXCCQ,4416
807,a8Yu6dm8ptckNlW2LDUbZg,17187
808,9NuP1ZJOB6lLohgcHEdMjQ,321
809,rFt7RQFMO_YvrTqh9g7N7w,1655
810,fx_YSHaDedcFrDvY4H94Ow,690
811,QRX_V-MXnjRuz11Gvruarw,7783
812,HFkkaeT0XPTrybJledif2A,4852
813,NvHpX1mTTx2jlBkRp8Rdvw,1579
814,WAAyNvY6GlJW76tiVLYMbA,15801
815,S-AMGpocI_0Lacz5zC5e_A,465
816,-dpCxcekeKl2qG1hWhn6jQ,1396
817,6HXdQvQELz6bIuM2HE9TeA,1741
818,7hkhPasrDwZB0ArTd0nudg,2094
819,39Wh8fk5xI0DLevZRfl_dg,7321
820,_kn7paTf0BQyo4q6PeB9Kw,6436
821,AGMvyFKSK4ZXiZTl76-pBQ,2643
822,KMPp3PDlNJJTU0mENPjlEw,321
823,hncn3pyp5D3RN0-Bf6MqWA,6797
824,YFL0Don8rIrHNgQvjvVd2w,13465
825,UcS8_VRWBfx44-rp5aL7fA,1720
826,tTwNfte-5TmzJEGBdDqBpA,321
827,3X432XLrMCHP5R6RcZUmNw,321
828,St-GSvEi8FRSVjIiLNxAQA,1809
829,CAKDqG0sxofnK76XjHgZKQ,321
830,tAgWHt3H72meMS8kd1Yzow,2124
831,v1yN7-d0N9OhjqAF9IdePA,585
832,VJOV_DzYbK-mBLEvXA_j_Q,1178
833,WGTAVvyRRZ05V-TrRf3ZoA,3576
834,fBkrenzBGpjUDiql5hxyGw,11320
835,L-N6YCe__g1jyRzTsU3VKg,321
836,q7NzmZ3wLlDsQa-OtyOcaw,768
837,vcq8yB5L2bGM9C3SRIBc0g,321
838,A7VJWRoK9d4pZCrGwNU5rw,321
839,sLQ8yhpn87a0JuvSR42pyA,974
840,7_WOpiRrZgCZCddND7wytw,2370
841,ueEeUm55mc6PRLM5XHoaYg,321
842,cZbN2VdOWYY0cRX7Yh4b8Q,321
843,KZESg0B6OT2E94tv4H8iMA,321
844,_y_npVm1RqVNiOqKDslQNQ,1551
845,HxY8nw23hwDawybrhRGIcw,17
846,ZMDKyD-XBzCFkfkefjTFwA,17
847,Rrcvt3pTr6qS64EcSBHtVA,17
848,V-VeccQsom7uxHgXzf0_Lw,17
849,YcRnZSgNSMn7tG5AuYEddQ,17
850,MTMLkO12lPwOUGN9PO9yxg,17
851,m2TtGs44-lIXj9M9kgp55w,17
852,L8WfuYvNj5Xs9UoMGJyVxw,17
853,To8rL4xAubCdFGKn_m5Qcg,17
854,VbUjSfOVOo_c9oV1a50-bw,17
855,bLHGsrsaXH1m1IYOwOalvA,873
856,h2BSXCasn0qixXrtv4Miow,17
857,h92GFzs9CUMSbOzy36cCkw,48
858,ssxm37Pq2gINNVOwB2m3eA,2273
859,SLYJhKpbOujy9SHG260DPA,12
860,R9B19NCeYPoMI8TV7Dn2nA,12
861,eFUckQc-Y3uAeUUDGDtJ3w,3985
862,F11p4KO2wiCtROU0PFc_nQ,12
863,RVpFnaftWLEQM_VoSygH0w,12
864,Odwmc5dR4Y30tcR_AkANYA,12
865,hVSVKWDo4KEIjYQ7V12NZg,12
866,Xcd0wqSNe4GRqdqfKmuxCg,5851
867,foxHP8eaVSh-9fX9RSGsyw,895
868,l0IRBKHy0a46t4TvIe-gMw,379
869,I0Nzbs8aGrRjgeb8piMWiA,2342
870,MZ2ArSxU6bayad73Bj0iKQ,1820
871,jV9ZmsJ1t3NUtSOwaJuBdA,2761
872,ErHSyE35vQC0sSXodsSLRw,379
873,m3_0kv5e1eJE1oNA78NfHQ,379
874,yqYytgLjgnbTRo8yMLj7oA,1071
875,mIHjbtnIqQv1XDk9MNkNnw,379
876,lq9-IIDAk2JoTIqVqTutZQ,16454
877,hNcmWPFP47LXi0LgIsJH6A,8073
878,LtQoEb4LNFAhlyepGGh5vQ,608
879,Vm8kmonXk28HxP2wwlyq1A,379
880,CadEv20gjbmKSNxR9CT7_g,581
881,UD5A8URaDMJrstdVMMjlkg,2230
882,KLK3hFqf3bXonpOCFoA_ow,758
883,Iku7l8OAS-IGE-Dyy3CQnQ,2417
884,G4Y41ZJvlcRfSIQSdye2HA,3363
885,UAAZQmZVR68UbS0IYqiagQ,3153
886,A8fh4YS9vUhAXRv0UvJ5UQ,379
887,gOAdlbgsUVC3waC70XNf_Q,379
888,RffYR8811AmvLp1DGyAAmw,379
889,FMt7HBv-OSqyKu9BaCH_eA,379
890,vvnBqPwmdr75p1_37Uf3mA,1322
891,ALWoor7BjD_a6rg9akA28g,6920
892,y4m0eDhLQlyHIs4W37_fzw,5170
893,WIsxHqt2NvBKmAr-kOQZPQ,2131
894,1KYJXzvsCOPmaKcoMvS4Sw,379
895,NR9hgVE0zlODU_XwE3wVRA,379
896,edplGcI-nQ7rFHh6EAMH9w,379
897,spB0MIJfScf24T9htQ5qYg,379
898,qIG355H5MT5yyJ5FesPOqg,379
899,lRarXjz_a7EygY_pgu42DA,379
900,9rXciUfGcVowutcXRrUqdg,379
901,9N1p84seUu-3CCzIcK_nNA,28085
902,TsNEchXDxpda3Gnui5wLHA,1702
903,XAImen_GaHh6fuBuoFiU1g,379
904,J8LXo8B58DkNQNHgQWGxIg,758
905,jXwOs4JHOXTv8j_PsXog7Q,379
906,Q9yzgGmK88IWTi3x90d8dQ,427
907,-iCohLfnV8AvJLKNkB_OFw,379
908,MYvNaNWwW51fp7LIHYKuQA,379
909,xln30gaYCddEitcodLv2FQ,472
910,a0lhTEygN5lrwKeEji49Qg,13945
911,3V2jBjePPOqgulD7dW3-lQ,379
912,0o7hnyKMeq0Sncv_PczwjQ,379
913,YRW2tcVJSiwp1JsFrNmncA,1531
914,qdG5JeYMm4GCMJsKNZ5wow,379
915,Y62qwV-oEw06uq-Xxq34Tg,379
916,qqijhA9Hm1bsVljWugKhlg,4795
917,8mTvMesr6EfToMIJ_SNAxQ,1426
918,toKsX5RyL41Qi96k4j7HQQ,1140
919,bxcvORQw9etmoO9lGogk7g,1794
920,bt6QA-8SNLJSZ3n3BMGrcw,3612
921,fjQosiB5r0SniYENlHS69A,1711
922,2DGgulzXW8lVWlKPUDE-eA,379
923,-BGytM_WO4qhACjjCEEt7g,14437
924,DNq2Ev5sZPKAGW5kddIlsQ,379
925,A3Qb5rli_50cI3LHj_scfw,379
926,gzJOJQhZh2wsnvxQUul9kw,379
927,rWxfqwAv3SuM7SvFIva0Ew,379
928,27TmTVOqHn5kRmAHkYWPbw,3332
929,SNXvtNMU2Ei1TMwIJ8UThw,379
930,Sic4Mmb7trU9UxciL6DLBg,2500
931,Q3vL1Aiw2blJ42dPRlcFvA,379
932,7GTmsqLPYrzCLGqWbInSFw,379
933,0HRBMFgP-NAtmd3__nz3gw,758
934,5eGhP8O1rDIp7fYvZySyMQ,379
935,RoiIJmigQ_VxxW--fHm2wg,379
936,DM1XWTNeKcHHjRvEgBatWQ,379
937,-Kbnc5-4CpcQs5XfmUbn3w,532
938,Pj1zkvFUvl_lFMw-LsIxCg,1605
939,YgYb5jbcvi0K6IYlxk7PuQ,130
940,lemPYZHs1LkAlfwOz4arcA,36
941,FRaRD4BUNp6DCaf_6sIFEQ,36
942,PgyIEZdeGZ688z-mjatQdQ,36
943,SqJP8JrSIs7ys9Z0mQxehQ,36
944,OaZjW-nKYEBfqPMvcLzR0A,11551
945,acfxfRMxrWTg0L8zSxaC4A,124
946,j6xoLwAsnE2xN8dF2PdEjA,36
947,HGuHk935tyokX6kveEviJw,36
948,2OY99eYnKPUryC1kb-VVSg,1737
949,FKl2lBgIhO0yPVeeZ63Lxg,36
950,T4cPQ5vT8AA9NYCW1oMcNw,36
951,Dq-sTISxyJMPZO4jSdN50A,36
952,BJMl22wzlwhkYXMC_pu-4w,693
953,VbE25RFWgx3REzT1f3t8jQ,13
954,DUPBFOoQswmE-V8TwvT-3g,135
955,xDi4sWxjxhXttF0SzvjFPQ,13
956,m8WoZU0LVujCTp39OrFg8w,13
957,zK2MPzjDG4D9ehDGrcotzQ,13
958,TqbNDD8XVxQHiRf0kDyvAw,13
959,lXd1jv8E-9b4-vavTk_2uQ,32
960,eE8JdGf4kwOZY1UyYaXyyw,13
961,jsTV7pCgoNUQqaJA0o-sxQ,1163
962,co-uHDIO-wFWHbPOj7nBmQ,15
963,pQUgZvZqqLRwB1Xmissdaw,15
964,QukLXhRzsxsQ_CTmJ1xmDQ,15
965,-D_pQJBoQcez40c9nZeO3w,15
966,-u5Ebdcv6BOF_PeerJSJ3g,15
967,oILSD4qm_e7fnFHm0LD6iw,2053
968,VAp9Qnw4xiV0BGVWuvbPJw,2398
969,7IJESb6U2Aq0zHg7RAwGHQ,49
970,tWGX-IdtDVCGHaa9ASzyqA,49
971,POXn2S30chIF_8t9sBwhQw,49
972,n2Ke9Jr80SX3VlfvT7yTVA,574
973,F9PSmPrdLxGZaDonC62Juw,49
974,kbjdagMWQWQPJ8cK1lL2Gg,567
975,TSRtQY3NcLTpI4vs_Ohr8A,62
976,a4O9Hawo7yP5hTLy3S2dzA,49
977,YpMdi3bw2dCaP1-OXa6eBA,1931
978,IDcYXJpo3B62HS40bEXCpw,49
979,1JRBLfHJbt9SHoHwUiqfyQ,49
980,1tLkmU4EJyS5xiI4178nAw,49
981,SvDU_U3Fzi_yYbAt1CktXQ,49
982,DIB4lF3wt0WM96NCirdomw,952
983,WgB1r2oWOq61abt6lAfu2A,49
984,oexvGkoDtEdULebpD9JwRw,49
985,p5Y0x2_0EamN1ikHrkFZ4A,6956
986,BRFsECFvTxtTyJMTz_OtDA,49
987,vT1Nhxx-dci5Q05YEbxWPw,49
988,WA1mDhFj5rxy7fQi3Mcxtw,49
989,8cTnQNavLvMz1xcx_pRusg,49
990,hlRjlZx02bL1xHCiqRtX7A,49
991,KOo-Zf1zB693nkG-4441_Q,4145
992,Z8_c127WsFoTNSsfvz3HAw,49
993,Vd5ZQKvhdXS3WgECV78_hQ,49
994,YBAg0cUD8iIRvgfTDwXfTw,1616
995,Zm3vqDcEtPxc5pxfmpJGEg,724
996,1fFh3Yx8mTmnL3b-XnnIYw,85
997,H4Ao76cwUhuWHPhkH7bVjw,4361
998,b9FUL4OZOA5A7CXtIS1oWQ,508
999,4CwSXACHapRVu2UvolybTw,85
1000,OKkPO2tmqbkLGvo7B8OOdQ,85
1001,zisIekaNB1CvZvbdirtEGQ,85
1002,GY1-cvdz-s87Mxh1qn6OAg,390
1003,N-ZO1Itfi_vxNGxTjw5W2g,2925
1004,9pIkmdittyMzmSkIYEOZNA,302
1005,vCjbqgv9sDKVR_RzhoIdAQ,85
1006,Tct5Cmf6z56Ukfsb8RFBzw,85
1007,KmEqP_g3kYJSyrmHFXqHyQ,8564
1008,q4vkE-RoDlphxVZUCdtgBQ,3547
1009,yOkXRyqnWzs5FWlsuI8adw,85
1010,J9copeg1TeY7gJWSW0bx5g,27
1011,qydj3luZw-obfCPi0G1nrw,27
1012,aV6mVQH7VsSgC74I33SxaA,27
1013,4v5Bf0EUE4o4I7JgAeAHSA,27
1014,QNAKSBoH4LY0gyoCPnZPeQ,27
1015,4Hevhq1KsxfMWHAS2EIZFQ,27
1016,gWayydaGi65EStDxb70QcQ,27
1017,v9xISsvDirtt400ekDZyoA,27
1018,0xrdK1snyRNIxFuLTTK6ow,27
1019,iWozu1meaPdruGmyDKSipQ,42
1020,E72_6G1s1g87WKHgXxm1PQ,68
1021,-Rfr6wfdGzkfkOBWz9PLrg,27
1022,rqv6iQJtu2Y8mNqbQF2wYw,27
1023,WmjOrOmcRDdZTkVH934Q0w,27
1024,zrRtD0JrXawYGOcGMhcY4w,1867
1025,pcqR0rrIUKI2x17BMi5CpQ,27
1026,SqjvWAsWNb1UBemHgdervw,27
1027,3vb_zD99fVQnF_TuHxX2GQ,27
1028,hHHcQ2bdWVC8NS68sE-Emw,27
1029,VM47b_0LfgvKrql3YXOI2Q,27
1030,szTmAYIF7DyIo1XezoeK5A,1442
1031,o0Mqqbi9KcXQgx7hw3Ss2g,27
1032,yqjpcZU_sQtWEL0vk1u6nQ,27
1033,rMq-Hd-P4KCMZHC2qiZgTg,7
1034,Peb3L5GOch_Bo03BAFjipA,236
1035,aAq7WMsQr4TZAbGUzobYuQ,7
1036,Y5-wijx0Gqsd7BMIZe-KTw,7
1037,pZsTwU8BcBT5kDyiUp5k6Q,7
1038,KQqScyDFxRxOB1jdGA6QHQ,1245
1039,BDGDyFfNYUWeSw-NatHzBw,109
1040,lSbPoOIcHdt4TTh6k0jt7Q,879
1041,CpUIphUpCSYzlbRX6fJjtg,109
1042,-wBjlxwbuMmshbJqHNXDcA,12220
1043,kL9sfdBwUppbE6JdTwAcBg,109
1044,bS1xFnEFuM8yryhC0SKfCA,146
1045,nwBGdOdPyo-hUUh4n30_NA,4721
